customer_id,age,gender,county,tenure_months,n_deposits_12m,n_withdrawals_12m,total_deposits_kes,total_withdrawals_kes,avg_savings_balance_kes,n_loans_taken,avg_loan_size_kes,max_loan_size_kes,total_loaned_kes,on_time_repayment_rate,days_since_last_txn,mobile_money_ratio,group_member,_true_segment
MFI_KE_001207,37,F,Bomet,21,85,70,1088124.74,840258.19,22004.79,8,142808.11,149483.47,1204869.02,0.8921,2,0.5316,1,4
MFI_KE_001208,60,F,Trans Nzoia,11,8,8,260230.27,198676.46,4385.29,1,25545.21,40893.08,25481.77,0.3513,24,0.4071,0,3
MFI_KE_001209,30,F,Kiambu,5,42,50,4252.2,3131.47,6284.65,12,2087.8,2292.78,20416.77,0.9102,0,0.8336,0,1
MFI_KE_001210,56,M,Murang'a,1,1,6,2947.41,2063.43,276.72,0,0.0,0.0,0.0,1.0,106,0.6742,0,5
MFI_KE_001211,54,M,Garissa,16,10,5,78358.03,63708.73,4808.67,0,0.0,0.0,0.0,0.8141,1,0.349,1,3
MFI_KE_001212,24,F,Kiambu,5,30,55,18580.68,16424.4,3102.13,7,1915.55,2355.97,14052.58,0.9153,4,0.9529,1,1
MFI_KE_001213,23,F,Nairobi,43,35,54,32263.23,27917.42,2366.77,6,1888.22,2673.13,12255.96,0.7083,2,0.9415,1,1
MFI_KE_001214,32,M,Garissa,6,23,14,104988.79,106049.55,6489.38,2,20294.56,35980.74,38398.82,0.9512,18,0.7367,1,2
MFI_KE_001215,56,M,Machakos,56,8,3,157549.16,126416.83,5157.97,4,60175.56,72452.03,241330.39,0.4462,4,0.6667,1,3
MFI_KE_001216,29,F,Trans Nzoia,1,3,4,960.25,843.56,645.33,1,1671.84,2468.01,1726.03,0.2622,72,0.6676,0,5
MFI_KE_001217,24,M,Embu,22,3,9,59124.02,47249.89,7176.39,1,102468.41,168078.36,94080.87,0.7922,3,0.3265,0,3
MFI_KE_001218,60,M,Migori,10,1,2,1486.1,1363.95,478.11,0,0.0,0.0,0.0,1.0,53,0.5689,0,5
MFI_KE_001219,38,M,Bomet,10,79,73,211503.44,170017.89,44862.61,2,87448.78,104363.43,168586.14,0.8379,0,0.4599,1,4
MFI_KE_001220,25,M,Bungoma,2,41,51,7704.81,7194.41,2127.38,10,1890.25,2250.55,15843.98,0.401,3,0.9429,0,1
MFI_KE_001221,21,F,Nairobi,17,49,54,25697.34,22899.93,1076.43,9,1850.62,3485.42,15044.92,0.7083,4,0.7781,1,1
MFI_KE_001222,37,F,Kericho,7,10,3,30179.49,22671.69,2098.82,1,37343.12,70320.29,30946.2,0.6085,10,0.3253,1,3
MFI_KE_001223,38,F,Bomet,1,4,1,2801.81,2936.61,463.82,1,1122.29,1338.69,1196.07,0.5461,71,0.6005,1,5
MFI_KE_001224,27,F,Mombasa,20,40,51,9029.15,7002.46,245.78,3,3310.11,5594.88,9235.17,0.5969,0,0.8771,0,1
MFI_KE_001225,27,M,Embu,4,11,7,34309.6,33129.62,66627.01,6,60905.35,98061.68,342863.3,0.8887,6,0.484,1,3
MFI_KE_001226,31,M,Trans Nzoia,11,30,13,129091.07,123387.71,16317.0,3,20099.78,29155.25,69660.94,0.9886,25,0.6242,0,2
MFI_KE_001227,42,M,Kitui,8,14,17,30180.56,28480.23,5435.31,6,74437.01,106268.51,437642.22,0.9605,5,0.657,0,2
MFI_KE_001228,46,F,Embu,9,17,36,36832.89,30302.31,12632.97,5,20077.21,33996.72,114026.5,0.936,17,0.6761,1,2
MFI_KE_001229,42,F,Turkana,33,11,10,34349.79,24842.19,15563.39,5,26822.96,47991.87,122939.28,0.9465,6,0.2863,1,3
MFI_KE_001230,34,F,Kisumu,1,2,1,12962.87,11317.18,189.15,0,0.0,0.0,0.0,1.0,92,0.5878,0,5
MFI_KE_001231,42,F,Garissa,5,75,77,470002.08,427717.46,20517.1,8,68236.9,89514.62,599833.76,0.9336,1,0.5954,0,4
MFI_KE_001232,52,F,Kiambu,7,69,82,475159.44,493468.88,29763.1,5,181007.76,321573.64,880938.13,0.8812,6,0.8905,0,4
MFI_KE_001233,40,F,Migori,5,84,74,160518.05,149228.74,128465.12,11,219036.55,339927.72,2356392.76,0.51,3,0.6802,1,4
MFI_KE_001234,28,M,Uasin Gishu,6,33,49,18186.9,13748.69,666.04,9,3487.78,5848.92,30275.66,0.4559,0,0.6538,0,1
MFI_KE_001235,24,F,Uasin Gishu,59,33,17,24962.3,20808.94,10740.92,3,56285.04,83425.12,199723.18,0.9802,5,0.8904,1,2
MFI_KE_001236,36,F,Kilifi,11,10,18,238272.34,171835.41,18712.23,2,29164.32,49178.12,66658.55,0.9977,14,0.6956,1,2
MFI_KE_001237,38,F,Migori,4,11,5,54871.85,50798.49,3454.21,2,47971.88,75354.82,79400.33,0.7382,3,0.403,1,3
MFI_KE_001238,36,F,Meru,11,41,46,14388.41,10442.36,863.71,5,3682.39,6440.12,17380.83,0.8669,4,0.9735,0,1
MFI_KE_001239,27,M,Laikipia,1,1,5,13836.2,11997.0,959.36,0,0.0,0.0,0.0,1.0,62,0.6517,0,5
MFI_KE_001240,34,M,Kitui,24,25,18,61678.06,60142.11,18025.15,5,19063.27,27184.69,81105.46,0.9652,3,0.4766,0,2
MFI_KE_001241,27,F,Nakuru,17,44,57,8518.21,6346.61,2599.43,7,2466.06,2543.04,20269.64,0.8543,3,0.8662,0,1
MFI_KE_001242,28,F,Embu,24,27,56,28342.47,23500.59,1171.34,18,5741.23,10354.73,93030.89,0.4974,1,0.7911,0,1
MFI_KE_001243,39,F,Trans Nzoia,2,84,69,370704.03,359226.91,72630.18,4,219921.83,371959.27,1034459.83,0.7994,2,0.6489,0,4
MFI_KE_001244,29,M,Trans Nzoia,8,6,9,25753.5,25751.36,3467.56,2,99985.05,144700.35,174048.36,0.7873,45,0.2758,1,3
MFI_KE_001245,51,M,Bungoma,7,89,64,814240.66,685456.42,33532.98,5,62906.97,116972.85,359763.79,0.79,3,0.5331,0,4
MFI_KE_001246,44,F,Uasin Gishu,8,2,2,8879.64,9313.58,485.74,1,905.46,1592.83,963.55,0.0773,14,0.3747,0,5
MFI_KE_001247,64,M,Embu,12,13,6,111499.09,99101.64,5226.32,2,25236.61,40232.49,42286.71,0.9567,8,0.212,1,3
MFI_KE_001248,18,M,Embu,5,32,41,9091.91,6475.32,885.81,4,3173.27,4471.19,14614.56,0.4453,3,0.921,1,1
MFI_KE_001249,22,M,Garissa,9,15,15,50850.87,41891.02,4638.0,2,30430.38,49377.99,63917.76,0.9894,5,0.6992,1,2
MFI_KE_001250,20,F,Nakuru,3,46,59,6595.85,6908.93,1503.65,15,920.23,1026.64,15620.29,0.5681,0,0.8372,0,1
MFI_KE_001251,36,F,Kisumu,23,79,84,352451.02,331136.65,23167.13,8,86524.98,145389.58,819505.0,0.8873,1,0.6429,0,4
MFI_KE_001252,35,F,Kakamega,31,6,13,33975.02,26020.58,387.07,2,39414.02,53065.58,77284.8,0.7568,1,0.3704,0,3
MFI_KE_001253,40,F,Bomet,22,9,7,101527.24,93369.18,14439.86,2,118598.58,157301.6,203905.09,0.8214,26,0.5372,0,3
MFI_KE_001254,64,F,Kakamega,7,11,2,9526.91,9867.97,3024.68,3,39470.32,44679.99,123365.8,0.5154,3,0.2162,1,3
MFI_KE_001255,48,M,Kisii,12,77,60,158518.93,117640.02,9780.34,3,141059.49,192818.46,348203.81,0.8923,2,0.3615,1,4
MFI_KE_001256,33,M,Nyeri,9,6,2,716.32,507.19,1454.19,0,0.0,0.0,0.0,1.0,22,0.5781,0,5
MFI_KE_001257,32,M,Meru,31,43,54,7857.68,6351.37,772.36,3,2323.24,2559.66,7004.63,0.8181,0,0.8899,0,1
MFI_KE_001258,23,F,Turkana,1,2,1,20271.72,14808.16,264.58,0,0.0,0.0,0.0,1.0,134,0.7044,0,5
MFI_KE_001259,31,M,Bomet,13,29,13,144590.67,105311.27,14484.13,3,45947.77,62686.28,160686.89,0.9958,7,0.9675,0,2
MFI_KE_001260,47,F,Nyeri,75,5,2,52639.77,40684.94,2800.93,1,35718.0,45606.5,34570.34,0.504,28,0.3766,1,3
MFI_KE_001261,35,F,Garissa,3,3,6,1740.42,1517.03,229.41,3,1113.84,1299.36,2815.68,0.7478,19,0.7077,0,5
MFI_KE_001262,21,M,Kiambu,6,35,33,3864.51,3355.78,11447.7,9,892.42,1095.78,9309.36,0.5589,4,0.9391,0,1
MFI_KE_001263,32,F,Bomet,25,27,15,179704.94,170198.95,8202.8,5,25954.75,48717.82,143984.33,0.9828,9,0.5078,0,2
MFI_KE_001264,43,F,Trans Nzoia,5,7,5,73147.96,57127.15,5012.38,4,65843.92,116726.19,254588.6,0.8732,3,0.5675,1,3
MFI_KE_001265,29,M,Nakuru,26,39,61,16186.47,11699.14,1749.21,8,2714.18,4026.7,23408.68,0.6919,0,0.8436,1,1
MFI_KE_001266,18,F,Nairobi,2,38,49,26138.94,25466.66,2326.51,5,1318.52,1355.44,7411.69,0.6754,1,0.9642,0,1
MFI_KE_001267,57,F,Kilifi,4,14,5,31439.06,26216.53,7174.93,3,135071.16,221417.2,355518.2,0.9223,13,0.4349,1,3
MFI_KE_001268,19,F,Kisii,20,22,54,4810.39,4777.92,533.8,15,1497.39,1734.4,18071.77,0.7361,0,0.9371,0,1
MFI_KE_001269,45,M,Nairobi,6,23,20,34263.42,32848.31,20849.8,4,30218.45,58290.0,102422.95,0.9929,6,0.5642,1,2
MFI_KE_001270,27,M,Mombasa,40,42,54,14765.84,13542.3,1785.68,10,2456.39,4601.25,20744.91,0.7956,5,0.7966,0,1
MFI_KE_001271,38,M,Kitui,7,22,16,66534.1,61305.04,4147.36,3,39500.2,40679.07,142120.85,0.9156,6,0.4928,0,2
MFI_KE_001272,44,F,Garissa,5,7,14,117183.93,122361.67,10781.34,3,32447.64,37649.13,99655.09,0.683,3,0.3026,1,3
MFI_KE_001273,50,M,Machakos,5,6,12,55710.0,52802.83,8238.27,2,98075.86,138564.71,196443.07,0.7699,6,0.3815,0,3
MFI_KE_001274,40,F,Migori,4,70,75,321782.57,296621.1,108122.58,9,217896.02,320256.05,1837341.52,0.9321,0,0.504,0,4
MFI_KE_001275,22,M,Bomet,6,30,21,70411.17,71581.25,35264.0,4,40715.33,78062.33,172123.93,0.9205,1,0.7393,0,2
MFI_KE_001276,47,M,Bomet,3,26,32,180896.97,144035.18,97132.14,1,10941.26,14323.99,8966.07,0.994,4,0.485,0,2
MFI_KE_001277,34,F,Machakos,27,22,13,75540.87,55460.98,4005.76,2,42115.99,60978.68,97851.56,0.9551,7,0.5997,1,2
MFI_KE_001278,25,M,Nairobi,64,35,48,14154.55,12010.66,2816.36,10,2071.1,3971.73,17728.04,0.8282,4,0.9274,0,1
MFI_KE_001279,22,M,Nairobi,34,43,58,21492.69,20870.73,2602.24,12,2328.74,3643.21,26789.82,0.5895,0,0.9222,0,1
MFI_KE_001280,40,F,Homa Bay,12,27,18,130454.05,113776.65,4477.99,4,49948.09,96507.42,214496.73,0.9471,1,0.5931,0,2
MFI_KE_001281,46,F,Bungoma,3,3,4,61890.37,54624.31,17729.59,2,78936.37,86059.58,165524.25,0.8764,12,0.2584,0,3
MFI_KE_001282,24,F,Kakamega,1,8,6,1431.02,1270.53,98.85,1,2242.87,2427.58,2314.78,0.3601,47,0.5249,0,5
MFI_KE_001283,52,F,Laikipia,4,5,5,68485.16,69690.92,17383.59,3,78005.37,81401.83,248856.55,0.6762,3,0.4665,1,3
MFI_KE_001284,42,M,Murang'a,29,23,19,33378.11,32816.69,27720.35,5,26485.95,32134.98,136450.16,0.9606,1,0.5738,0,2
MFI_KE_001285,42,F,Laikipia,24,20,24,62484.73,62783.72,6500.21,2,46644.25,87416.79,75663.46,0.9887,8,0.4864,0,2
MFI_KE_001286,25,F,Kisumu,2,33,45,14252.52,10709.76,28307.37,12,2551.21,3776.6,35478.58,0.6328,3,0.8846,0,1
MFI_KE_001287,34,M,Homa Bay,1,2,7,3822.79,3756.24,4023.61,1,2779.18,4732.79,2606.33,0.4951,233,0.8457,0,5
MFI_KE_001288,45,M,Nairobi,27,20,20,176652.02,150320.45,37644.31,5,15965.33,26234.44,80286.96,0.9002,4,0.527,1,2
MFI_KE_001289,22,F,Nakuru,39,30,22,258307.12,267597.77,18331.5,2,21844.5,36673.34,47277.81,0.9952,5,0.7858,1,2
MFI_KE_001290,41,M,Embu,35,4,5,30425.66,26180.63,1815.99,3,30064.16,51166.21,74563.31,0.5701,8,0.3884,1,3
MFI_KE_001291,24,M,Trans Nzoia,9,19,19,26898.14,25384.14,12974.83,0,0.0,0.0,0.0,0.9651,1,0.5366,1,2
MFI_KE_001292,31,M,Kakamega,3,2,4,2712.47,2768.06,462.27,1,1111.92,1741.58,1023.56,0.1471,85,0.5192,0,5
MFI_KE_001293,30,M,Nairobi,5,44,35,20230.21,17396.18,4245.41,7,1971.53,3181.12,11803.68,0.3998,1,0.9624,1,1
MFI_KE_001294,24,F,Kilifi,5,6,1,6504.18,5893.74,545.38,0,0.0,0.0,0.0,1.0,27,0.5912,0,5
MFI_KE_001295,20,F,Kiambu,3,44,55,10144.69,8514.08,6085.92,1,1557.91,2836.16,1658.12,0.6696,0,0.8902,1,1
MFI_KE_001296,59,M,Garissa,8,18,2,88905.57,72819.11,15581.07,4,116166.17,200241.47,420152.7,0.937,21,0.309,0,3
MFI_KE_001297,34,F,Uasin Gishu,16,29,48,23356.95,16832.43,997.97,10,3434.65,6012.1,33162.11,0.734,0,0.5479,1,1
MFI_KE_001298,27,M,Kilifi,4,33,39,9949.62,8103.44,3248.92,3,1589.7,2691.31,4709.33,0.7534,1,0.9221,0,1
MFI_KE_001299,25,F,Nakuru,4,36,55,27503.24,21415.98,4490.67,7,1218.24,1708.13,9382.91,0.6255,3,0.9391,0,1
MFI_KE_001300,42,F,Turkana,6,84,66,78293.43,70305.47,12072.47,4,292422.84,480333.84,980522.29,0.918,1,0.4095,1,4
MFI_KE_001301,36,M,Bomet,11,6,4,64266.79,49231.79,39203.76,5,54688.59,72670.05,233819.72,0.7979,11,0.2319,1,3
MFI_KE_001302,18,M,Kisii,66,33,51,21634.88,19547.06,2268.31,5,1908.93,3000.65,10278.9,0.6926,0,0.9353,0,1
MFI_KE_001303,33,M,Kisumu,5,39,59,15080.08,12387.93,380.31,2,2938.98,4724.07,6071.17,0.8245,4,0.9676,1,1
MFI_KE_001304,52,F,Laikipia,30,26,24,50494.24,43588.62,44343.56,2,21313.88,35553.03,49893.05,0.8576,1,0.5863,0,2
MFI_KE_001305,41,M,Nyeri,5,26,26,62550.17,56757.31,19995.11,2,35118.5,40421.88,56201.82,0.994,3,0.5569,0,2
MFI_KE_001306,40,F,Embu,14,12,8,41081.18,32036.15,3918.91,4,72745.19,141956.22,244023.58,0.8605,1,0.4019,1,3
MFI_KE_001307,30,M,Kiambu,2,39,43,12046.74,12541.06,1178.7,13,1676.52,2952.16,23523.91,0.456,0,0.7659,1,1
MFI_KE_001308,31,M,Kitui,12,83,66,268286.21,221161.51,118578.77,3,162523.47,176427.84,406182.56,0.8864,3,0.7192,0,4
MFI_KE_001309,33,F,Garissa,3,18,13,171726.2,135276.89,6377.17,5,31125.05,37791.36,127473.63,0.9848,11,0.4087,0,2
MFI_KE_001310,45,F,Migori,3,85,76,1043056.56,994302.82,24529.51,6,75174.32,108467.43,425484.53,0.553,0,0.3829,1,4
MFI_KE_001311,29,F,Kisumu,4,51,48,38419.33,39690.84,917.77,7,4185.36,4776.05,34096.04,0.8385,3,0.9694,0,1
MFI_KE_001312,32,F,Kericho,6,29,28,76371.63,78575.17,6209.26,0,0.0,0.0,0.0,0.9136,1,0.7653,0,2
MFI_KE_001313,36,M,Kiambu,51,41,24,46678.84,47724.11,11850.72,2,20474.93,27406.91,44543.81,0.9591,10,0.772,0,2
MFI_KE_001314,38,M,Embu,4,22,15,30430.52,25608.91,6329.19,4,60521.56,107564.45,271173.45,0.8825,5,0.6152,0,2
MFI_KE_001315,33,F,Laikipia,16,5,7,15161.3,14155.38,1476.93,2,50731.46,96538.95,120900.61,0.8601,7,0.1554,1,3
MFI_KE_001316,20,M,Nairobi,8,49,56,7961.47,5580.35,2026.05,7,2195.82,2471.79,16372.9,0.5399,1,0.8569,0,1
MFI_KE_001317,21,M,Kiambu,9,40,36,29170.38,21178.82,4101.76,7,1852.09,3149.75,15237.84,0.3502,0,0.8137,1,1
MFI_KE_001318,32,M,Garissa,3,0,5,972.56,1008.33,538.52,0,0.0,0.0,0.0,1.0,43,0.8401,0,5
MFI_KE_001319,18,M,Kisumu,5,51,53,13253.26,9950.34,8347.22,11,3210.61,5209.05,32211.3,0.8263,0,0.7249,0,1
MFI_KE_001320,50,F,Kericho,29,3,7,20339.15,15064.45,1462.28,5,51264.43,78366.82,211311.57,0.5547,4,0.3396,0,3
MFI_KE_001321,37,M,Uasin Gishu,72,31,20,47590.95,49564.91,14099.61,4,25013.69,44654.8,120005.42,0.8835,7,0.7542,0,2
MFI_KE_001322,24,M,Murang'a,14,93,70,39634.92,29335.95,12087.03,3,62027.56,71859.18,153787.09,0.9723,3,0.7232,1,4
MFI_KE_001323,29,M,Uasin Gishu,7,30,58,10645.53,7513.72,704.85,9,1284.37,2166.05,10739.63,0.5493,4,0.9407,0,1
MFI_KE_001324,26,F,Kiambu,38,45,58,100325.05,95503.24,3263.12,8,3380.57,6138.97,30456.34,0.511,2,0.86,0,1
MFI_KE_001325,28,M,Mombasa,9,38,44,27888.21,23191.05,1110.26,9,1717.12,2561.09,17612.93,0.8497,1,0.9073,1,1
MFI_KE_001326,37,F,Murang'a,3,26,19,70428.09,56237.47,8033.47,2,15355.73,21776.46,33481.1,0.8633,3,0.4608,1,2
MFI_KE_001327,35,F,Embu,5,2,1,3765.86,2831.69,897.15,0,0.0,0.0,0.0,1.0,15,0.6186,0,5
MFI_KE_001328,27,M,Mombasa,65,40,60,15119.08,12202.74,6104.76,9,1315.01,1548.99,10415.43,0.7752,5,0.9182,0,1
MFI_KE_001329,63,F,Kilifi,51,10,5,28216.41,19928.5,4841.41,3,52917.95,97758.76,163333.04,0.8517,19,0.4114,0,3
MFI_KE_001330,26,F,Nairobi,25,38,47,30362.81,25714.87,1179.95,7,1312.16,1400.67,10351.71,0.7097,0,0.8248,0,1
MFI_KE_001331,40,F,Kiambu,4,18,14,69129.77,67432.41,13405.61,5,44579.13,61508.2,255047.82,0.9396,13,0.2312,0,2
MFI_KE_001332,47,M,Kiambu,32,20,34,225943.83,191069.95,15288.76,5,26040.38,44824.75,104357.78,0.8823,2,0.3981,0,2
MFI_KE_001333,26,M,Turkana,7,21,23,87262.21,69961.58,13927.9,3,35537.51,61205.45,115403.75,0.9772,3,0.907,0,2
MFI_KE_001334,37,F,Bungoma,21,8,11,303633.41,298343.93,4391.45,1,62388.9,120881.85,58939.39,0.8405,5,0.5534,1,3
MFI_KE_001335,26,F,Mombasa,21,35,43,31274.6,31118.84,5717.31,8,500.0,779.34,4562.87,0.4112,4,0.9538,0,1
MFI_KE_001336,24,M,Kisumu,18,31,57,5798.79,5720.97,938.88,13,1790.53,3552.46,27059.99,0.8947,7,0.7363,0,1
MFI_KE_001337,32,M,Nairobi,16,26,21,131730.73,110669.89,11389.47,4,42459.59,45585.16,166728.87,0.9658,3,0.5894,0,2
MFI_KE_001338,41,F,Migori,1,0,5,860.9,700.59,2761.39,2,3023.08,3722.79,5265.21,0.3938,86,0.6738,0,5
MFI_KE_001339,61,F,Bomet,2,5,5,12867.44,9261.99,3183.59,1,115941.73,172750.62,120545.05,0.5124,12,0.4315,1,3
MFI_KE_001340,31,M,Machakos,2,1,4,7848.84,5735.99,189.42,0,0.0,0.0,0.0,1.0,42,0.4168,0,5
MFI_KE_001341,26,F,Uasin Gishu,6,32,56,4628.0,3244.76,1528.89,10,3728.95,6870.15,43678.19,0.8731,0,0.651,0,1
MFI_KE_001342,46,M,Kisii,12,7,5,91462.87,91766.31,1231.45,1,77706.31,152509.83,87063.17,0.735,4,0.4875,1,3
MFI_KE_001343,32,M,Machakos,2,39,62,12682.26,12570.54,727.55,13,2153.3,2365.93,26982.82,0.7784,0,0.704,0,1
MFI_KE_001344,37,F,Kilifi,2,2,4,1866.16,1758.87,1950.03,0,0.0,0.0,0.0,1.0,71,0.8453,0,5
MFI_KE_001345,42,M,Machakos,29,18,19,153430.77,141518.06,41493.36,4,39784.02,50746.31,143147.1,0.984,3,0.7928,0,2
MFI_KE_001346,19,M,Laikipia,10,1,2,930.38,722.85,325.51,2,1887.21,3022.99,3785.68,0.785,99,0.6372,0,5
MFI_KE_001347,34,F,Homa Bay,2,8,6,152579.77,141346.41,5042.33,2,33675.2,53296.55,62515.2,0.4475,3,0.4039,0,3
MFI_KE_001348,37,F,Machakos,3,1,3,5857.55,5003.04,2506.99,0,0.0,0.0,0.0,1.0,70,0.8135,0,5
MFI_KE_001349,25,F,Embu,30,30,20,56609.95,39999.43,25529.72,6,29724.21,53789.82,151795.93,0.9883,26,0.8044,0,2
MFI_KE_001350,30,F,Bungoma,28,8,6,81130.1,61292.27,4625.5,5,56514.65,85145.85,294716.78,0.527,6,0.4056,1,3
MFI_KE_001351,26,F,Uasin Gishu,6,31,51,5596.56,5352.97,1062.32,8,3469.0,3757.43,24643.76,0.5527,3,0.9597,0,1
MFI_KE_001352,29,F,Mombasa,6,38,49,11278.67,8539.7,1825.31,9,1125.0,2216.99,11105.04,0.6868,6,0.6691,0,1
MFI_KE_001353,29,F,Kisumu,53,39,53,14470.4,14588.5,5588.9,11,1669.38,3310.96,17356.15,0.7451,1,0.9827,0,1
MFI_KE_001354,32,M,Kakamega,58,38,49,34494.2,29218.51,1601.71,4,2320.52,2436.84,10361.78,0.8038,2,0.8719,0,1
MFI_KE_001355,52,F,Homa Bay,3,3,6,20256.58,18322.95,946.3,0,0.0,0.0,0.0,1.0,72,0.6827,0,5
MFI_KE_001356,44,M,Nairobi,18,18,23,190117.42,195582.23,18663.03,1,60559.22,76883.69,72523.53,0.9782,2,0.7569,1,2
MFI_KE_001357,30,M,Embu,7,23,22,57010.34,49843.37,5124.25,1,39929.74,43493.1,33044.79,0.9893,3,0.5012,0,2
MFI_KE_001358,31,M,Uasin Gishu,24,31,53,8090.0,7944.16,3290.17,3,2382.2,3814.38,6425.64,0.4955,7,0.9624,0,1
MFI_KE_001359,34,M,Kisii,12,15,3,17928.04,12727.74,1689.83,0,0.0,0.0,0.0,0.5489,3,0.4069,0,3
MFI_KE_001360,57,M,Nakuru,18,26,22,37399.52,32556.97,31465.51,4,42725.82,59462.24,176872.46,0.9635,11,0.7359,0,2
MFI_KE_001361,28,M,Murang'a,2,26,20,77318.69,57223.78,7708.02,1,18159.86,31153.4,16092.27,0.9711,32,0.3963,0,2
MFI_KE_001362,23,M,Mombasa,35,31,70,2224.04,1632.81,1034.14,12,1528.72,2878.45,16834.39,0.8725,1,0.7665,0,1
MFI_KE_001363,37,F,Nairobi,13,83,75,179324.41,133577.64,15751.07,5,124529.0,229444.01,713035.5,0.79,0,0.7148,1,4
MFI_KE_001364,36,M,Garissa,46,27,19,193854.56,155965.38,11502.3,2,24602.81,25453.67,43662.65,0.9343,5,0.7471,0,2
MFI_KE_001365,18,F,Kisumu,104,36,46,16697.08,16520.41,762.01,7,2279.57,2453.27,16044.06,0.727,1,0.7914,0,1
MFI_KE_001366,32,M,Kiambu,12,44,47,9276.58,7132.01,15118.31,9,1940.95,2905.91,18437.05,0.684,5,0.9594,0,1
MFI_KE_001367,23,F,Nairobi,2,47,52,39300.36,32334.33,5359.43,3,756.54,1089.35,2147.81,0.6804,10,0.9046,0,1
MFI_KE_001368,28,F,Bomet,19,48,47,10524.37,10928.35,5511.1,8,1233.91,1414.13,8753.71,0.7409,4,0.9083,0,1
MFI_KE_001369,22,M,Mombasa,57,26,56,7695.13,5576.84,1582.79,9,1321.32,1983.04,10103.94,0.9117,3,0.6209,0,1
MFI_KE_001370,37,M,Nairobi,8,27,16,134885.05,141174.86,11695.7,1,42218.26,47856.45,37055.88,0.9839,9,0.8545,0,2
MFI_KE_001371,29,M,Trans Nzoia,4,30,20,58556.14,52992.2,27707.51,5,18194.6,24060.43,94111.59,0.9438,2,0.7343,1,2
MFI_KE_001372,18,F,Nakuru,13,44,41,23335.35,16895.32,380.98,8,4312.96,6261.31,28829.86,0.6282,0,0.9649,1,1
MFI_KE_001373,54,M,Garissa,28,7,1,38750.45,31658.06,2008.09,1,72101.86,114552.84,66998.55,0.9009,1,0.3371,1,3
MFI_KE_001374,26,M,Mombasa,30,52,44,16420.33,15315.75,2794.42,6,1030.15,1389.96,6403.57,0.6952,2,0.8908,1,1
MFI_KE_001375,21,F,Kisumu,29,38,32,14626.62,13703.54,5729.3,7,2679.27,2918.4,21206.89,0.5456,3,0.9422,0,1
MFI_KE_001376,39,F,Meru,4,14,20,318247.16,314652.55,29720.12,1,51131.42,95679.42,54660.08,0.8848,53,0.8783,0,2
MFI_KE_001377,41,F,Nakuru,17,17,26,64498.64,49526.52,12530.86,1,24594.16,48126.92,27096.64,0.8277,4,0.7021,1,2
MFI_KE_001378,45,F,Migori,14,65,74,380789.05,297209.95,33166.71,7,312322.79,617584.88,2126178.65,0.974,0,0.5526,1,4
MFI_KE_001379,35,M,Murang'a,8,15,22,84114.91,73744.83,9247.82,4,51858.59,85411.45,177074.0,0.9838,20,0.4928,1,2
MFI_KE_001380,25,F,Mombasa,11,35,49,26531.83,25702.49,4587.19,10,2684.48,3873.36,29543.36,0.8372,4,0.8804,0,1
MFI_KE_001381,47,F,Mombasa,40,98,78,266983.75,190925.25,61534.24,5,138614.92,230961.37,684248.69,0.938,1,0.5106,1,4
MFI_KE_001382,50,F,Murang'a,10,27,18,118339.68,103637.74,34813.64,6,20611.74,32149.18,118725.7,0.988,3,0.8595,0,2
MFI_KE_001383,26,F,Kiambu,28,35,58,12441.55,11532.46,625.92,14,1006.07,1895.06,12736.1,0.7962,0,0.8129,0,1
MFI_KE_001384,23,M,Bomet,32,7,3,29904.18,21164.76,16375.46,2,48891.95,53875.39,114846.68,0.7136,1,0.4965,0,3
MFI_KE_001385,45,F,Bungoma,13,11,4,186635.67,175997.84,20302.2,1,64252.17,103743.51,58379.0,0.7529,2,0.8081,1,3
MFI_KE_001386,20,M,Mombasa,1,1,1,15083.1,13738.38,520.87,0,0.0,0.0,0.0,1.0,49,0.6031,0,5
MFI_KE_001387,30,F,Murang'a,23,26,16,41285.27,36151.54,15806.78,1,32551.55,37577.53,32995.29,0.9332,2,0.9571,0,2
MFI_KE_001388,22,M,Nakuru,24,25,22,95605.98,77618.51,11058.19,3,45685.56,48143.67,110079.76,0.9624,4,0.6117,0,2
MFI_KE_001389,23,F,Nairobi,30,39,50,37545.65,32699.54,3082.1,9,1458.73,2755.26,11781.77,0.5811,6,0.85,0,1
MFI_KE_001390,31,F,Kisumu,13,47,54,18094.21,14490.43,747.04,10,1586.15,1945.05,15956.69,0.8531,3,0.9563,0,1
MFI_KE_001391,32,F,Embu,4,6,10,74033.83,74445.47,6004.84,4,75497.93,108817.58,282360.01,0.6144,2,0.3009,1,3
MFI_KE_001392,41,F,Bungoma,3,80,80,90034.18,89409.76,18901.8,5,132094.54,220632.62,767525.74,0.9191,2,0.6547,0,4
MFI_KE_001393,34,F,Uasin Gishu,4,2,1,6041.07,5673.04,1110.96,1,2611.78,4321.02,2875.39,0.7125,18,0.5128,0,5
MFI_KE_001394,53,M,Kiambu,13,76,64,562685.25,562403.38,25989.18,10,83572.83,123646.46,889663.05,0.7894,0,0.4441,0,4
MFI_KE_001395,37,M,Kisii,13,25,17,46888.8,43522.69,8601.85,2,98280.94,106607.38,229519.15,0.9977,5,0.5868,1,2
